"Id_anonymisé";"Sexe";"Date_naissance";"Congé maternité A-1";"Contrat";"Durée hebdo";"Salaire base mensuel";"%variable_moyen";"Augmentation";"Promotion";"Ancienneté_an";"Service";"Work_accident";"Niveau de satisfaction";"Date_fin_periode";"Tanche_Age";"Tranche_Ancienneté";"Type_Durée_Hebdo";"Taux_Activité_%";"Salaire_variable_mensuel_moy";"Salaire_Total_Mensuel";"Salaire_Total_Annuel";"Salaire_Total_Annuel_ETP";"Tranche_Salaire_Total_Annuel_ETP"
"0fcacb76d41140c27c7efdec0fb7d3aacf64498b";"H";"7b582203e7166bdf9ee8ea479e5d3d3d4aa64160";0;"CDI";28;7358,8667;31;1;0;"89a70c9e9a51579a7afc940154fda92cb9e34041";"Marketing";0;17;"2024-12-31";"-de 30";"05-09";"Tps Partiel";80;2281,248677;9640,115377;115681,384524;144601,730655;"140KE-160KE"
"395c1fec4092868e4bb2688b4fa0c705bbe3e456";"F";"79fde5329ff246e19459337d5cedcf4dffdca106";0;"CDI";35;7308,8167;12;0;0;"0459d57d387c6d139f9bed0d0b10818fc73850e5";"Consultant";0;24;"2024-12-31";"30-39";"20-25";"Tps Complet";100;877,058004;8185,874704;98230,49644799999;98230,49644799999;"80KE-100KE"
"e501ded14334bc15092e5756bbc861a3eb629043";"F";"82fb1e367a197ac20a37431207b342218c04909f";0;"CDI";35;7304,2667;17;1;0;"4a68bf238bc0f5c253db5c3e544b53f300b954a5";"Consultant";0;34;"2024-12-31";"30-39";"05-09";"Tps Complet";100;1241,725339;8545,992039;102551,90446800001;102551,90446800001;"100KE-120KE"
"bee5ee931e9d2d68914e5a8ee6315e0073682b29";"H";"03964b42b010672ff49b1396ca3cf2b7a0191188";0;"CDI";28;7269,08;7;1;1;"0a16e203872bcacabe78d1385e9c7faf62c4c5be";"Consultant";0;5;"2024-12-31";"40-49";"05-09";"Tps Partiel";80;508,83560000000006;7777,9156;93334,9872;116668,734;"100KE-120KE"
"5c1ec341bf8d1b01ca10b8dbb40a8169f61bb8f6";"H";"630631f58a7011bc5171eface34a0bc2c3a33418";0;"CDI";35;7264,8333;31;0;0;"7aeac7cadded0458cdb30d967c7417ee46c505cd";"Marketing";0;64;"2024-12-31";"50 et+";"15-19";"Tps Complet";100;2252,098323;9516,931623;114203,179476;114203,179476;"100KE-120KE"
"168b913a9c88662d15df0b7cf1f6cab333f8755c";"H";"1441f94ba1ce32cc92751811b5ce560ec2c3ee22";0;"CDI";35;7263,3167;30;1;1;"4720b076892bb2fb65e75af902273c73a2967e4a";"RH";0;84;"2024-12-31";"50 et+";"10-14";"Tps Complet";100;2178,99501;9442,31171;113307,74051999999;113307,74051999999;"100KE-120KE"
"abfee8607a99e98649a651a40c33a90ba0cd23dc";"H";"26e25ae1f324176b659c476d1b0015bc26e7275e";0;"CDI";35;7185,9667;7;1;0;"5f66ffa0d783df84c67ba37533f91b9f3782a063";"Compta Finances";0;66;"2024-12-31";"50 et+";"05-09";"Tps Complet";100;503,01766900000007;7688,984369;92267,812428;92267,812428;"80KE-100KE"
"ca9af0ea1e39a9983f15133c687682041498eb1f";"H";"b5c57f74e991d8a9bf6cd4014edbc39b4b16b6e5";0;"CDI";35;7184,45;37;1;1;"9ab751fe3fe3a85f1ff10576a722069be9958997";"Marketing";0;54;"2024-12-31";"40-49";"20-25";"Tps Complet";100;2658,2464999999997;9842,6965;118112,35800000001;118112,35800000001;"100KE-120KE"
"79dfe2d8775dacca1b65c1efea522475b14f7247";"H";"455f440eceb7a6b94f039362c8797f4656b5681e";0;"CDI";35;7178,3833;38;1;0;"8f2885526d8144ff6d537a7c072cbed12891cf6e";"Consultant";0;89;"2024-12-31";"30-39";"05-09";"Tps Complet";100;2727,7856540000002;9906,168954;118874,02744800001;118874,02744800001;"100KE-120KE"
"c3d1c575736808f8d213b270e177e5978e7e1019";"F";"065b4caf0adb82db7867df98fe5121e4c7db8649";0;"CDI";35;7157,15;3;0;0;"429e189fa2d4c23ea77005965fd0739a718894e3";"RH";0;6;"2024-12-31";"30-39";"-de 5";"Tps Complet";100;214,7145;7371,8645;88462,374;88462,374;"80KE-100KE"
"b51dfe5500059f5b0dd65ba69f7e987954b78136";"F";"5557c8e2accb75ad05ce09146d231b2eaf8c9dac";1;"CDI";35;7148,05;21;1;0;"4a68bf238bc0f5c253db5c3e544b53f300b954a5";"RH";1;42;"2024-12-31";"30-39";"05-09";"Tps Complet";100;1501,0905;8649,1405;103789,68599999999;103789,68599999999;"100KE-120KE"
"fcae020e45a7b61a5fa7502b94466c9e3135eb19";"H";"54cb65b1036822bd72e6de543f216b638437aec4";0;"CDI";35;7098;1;1;0;"9360cc26abbd50d15d2d8afb5c174c6b4d666877";"Commercial";1;39;"2024-12-31";"40-49";"20-25";"Tps Complet";100;70,98;7168,98;86027,76;86027,76;"80KE-100KE"
"4ddd1eedbbf97c47e28365cbe223a8c20608516e";"H";"08a4a73009956ffdb4444246df6b86aac8dcaaed";0;"CDI";35;7081,3167;26;0;0;"b8fc90fd7ade4838fc2405e4321d6b394d59f336";"Informatique";0;31;"2024-12-31";"50 et+";"20-25";"Tps Complet";100;1841,142342;8922,459042;107069,508504;107069,508504;"100KE-120KE"
"de6681e7d5941a2d8222af749f95342b0bf761af";"H";"e8e8c22f18fbd524c04c5c3777ce9941257e6282";0;"CDI";35;6973,6333;31;0;1;"4ef52f61b5f4268faf899c6b8aa641740fbd31bd";"Consultant";0;99;"2024-12-31";"50 et+";"15-19";"Tps Complet";100;2161,8263230000002;9135,459623;109625,515476;109625,515476;"100KE-120KE"
"6a0745850a21265d5ccac8322a4924f89e27d8d3";"F";"feb80b422b18255d35e38a8994b433abb173bdc7";0;"CDI";35;6902,35;17;0;1;"7217175b09b728b6929e6da25c64746b6a9d7297";"Commercial";0;21;"2024-12-31";"30-39";"15-19";"Tps Complet";100;1173,3995000000002;8075,749500000001;96908,994;96908,994;"80KE-100KE"
"9e3ef7f969e018a5fd9df11a07d843af2db7c675";"H";"eb74fcd1711b4bf20cf178f9ea38f33c41249b3a";0;"CDI";24;6842,16;21;1;0;"a0988572269bbd6e4d362319e930c99f4547f6c6";"Marketing";0;1;"2024-12-31";"50 et+";"20-25";"Tps Partiel";69;1436,8536;8279,0136;99348,16320000001;144882,738;"140KE-160KE"
"b2312c0da1c050ddc0f4b34909b7e0d13ae43824";"F";"eafcf9feb3178dc1537ba111b2bed2ff6878f9b4";1;"CDI";35;6838,65;5;1;0;"bdc1408a91f161dab5a9893d23db3c7095200e1d";"Commercial";1;41;"2024-12-31";"30-39";"-de 5";"Tps Complet";100;341,9325;7180,5824999999995;86166,98999999999;86166,98999999999;"80KE-100KE"
"570b1ff2d3e35a73d5a106cfe06ad685f673f356";"F";"d572a09a13966a2d90f94e15435db8ba0fc00fed";0;"CDI";35;6818,9333;14;1;0;"c5b5c4bbdc51c79d43107d3cf49ccdac14b45c68";"Commercial";0;47;"2024-12-31";"40-49";"20-25";"Tps Complet";100;954,650662;7773,583962;93283,007544;93283,007544;"80KE-100KE"
"3d1a092710b15869b80cb82d6eee50ab0d63061e";"F";"581fdb3b2f03eb3192e9802d7f6367f26c323518";0;"CDI";32;6743,36;4;0;0;"510839b5b16349d90a62616d0ea6997fe61a7ce2";"Compta Finances";0;6;"2024-12-31";"40-49";"20-25";"Tps Partiel";91;269,7344;7013,0944;84157,13279999999;92046,86399999999;"80KE-100KE"
"0b336854485c80f79299c7fb6adafd0cf71e84df";"F";"f0a177b470b5ebddf456c8b5fd246a8f73e0f01f";0;"CDI";35;6591,4333;19;0;0;"0459d57d387c6d139f9bed0d0b10818fc73850e5";"Consultant";1;63;"2024-12-31";"50 et+";"20-25";"Tps Complet";100;1252,372327;7843,805627;94125,66752399999;94125,66752399999;"80KE-100KE"
"16e7b5240f76b24a125337ea094adb0259dae6dc";"F";"edfa024a87e86a9b49bb19a65a07bdee79a64037";0;"CDI";35;6583,85;13;1;0;"c884ca39f6534b8c9b0ca76bd78fff7116865fc1";"Marketing";0;67;"2024-12-31";"50 et+";"10-14";"Tps Complet";100;855,9005000000001;7439,7505;89277,006;89277,006;"80KE-100KE"
"4acc6fea7ec9b447e7a57065f71f030de67b3b17";"H";"4c7e6d97f6f58bf9bc30b0e7f1ce14c27deecc7e";0;"CDI";35;6526,2167;36;0;1;"b7d25e8205fde4948cb47ab52db7684d883c17ca";"Informatique";0;4;"2024-12-31";"50 et+";"20-25";"Tps Complet";100;2349,438012;8875,654712;106507,856544;106507,856544;"100KE-120KE"
"c503fa01356f273cfb52a43419b61e8b9805e6f7";"H";"842774918a634b3da5d405ef98e1bb7d70f043a9";0;"CDI";35;6494,3667;1;0;0;"2ce6ddc84d93a3a1dcd84238cd67260bd7272e08";"Informatique";1;30;"2024-12-31";"30-39";"05-09";"Tps Complet";100;64,94366699999999;6559,310366999999;78711,724404;78711,724404;"60KE-80KE"
"5a3704b88843ed39f9a7daa1b6bed02cef8f47a2";"F";"36a410567504f6785aa38db655da98684bd4196a";0;"CDI";35;6413,9833;24;1;0;"9d90f00e19f5543904caf9ab2abd5b800e0613c0";"Consultant";0;72;"2024-12-31";"40-49";"05-09";"Tps Complet";100;1539,355992;7953,339292;95440,07150399999;95440,07150399999;"80KE-100KE"
"e5fc6027cd5393e1b0112db8eeea8beebff8e8eb";"H";"4f576629b413ae4f9e5f630e7b7e678a73eb897b";0;"CDI";35;6409,4333;21;0;0;"ec8e800b130e88f8d15b2c092b8d2fd1e5eaa830";"Consultant";0;80;"2024-12-31";"50 et+";"05-09";"Tps Complet";100;1345,980993;7755,414293;93064,97151599999;93064,97151599999;"80KE-100KE"
"77d45ee7f6846c0a125a735e8997ed1e15a9cadd";"H";"1b08854d2485e229f257103c228281344e8b9b05";0;"CDI";35;6398,8167;11;1;0;"5e56ceb6a3ee0eeaba07ec39a491a470a34c31f7";"Consultant";0;68;"2024-12-31";"40-49";"05-09";"Tps Complet";100;703,8698370000001;7102,6865370000005;85232,238444;85232,238444;"80KE-100KE"
"c75df9449751ff4b3b9837b77fd683bf231cfea5";"F";"a7296d9db425ef854a80fc089a19bc4743084d86";0;"CDI";35;6356,35;26;1;0;"3a20090f6629e82dc86182a58926523409ffdf49";"Informatique";0;4;"2024-12-31";"30-39";"-de 5";"Tps Complet";100;1652,651;8009,001;96108,012;96108,012;"80KE-100KE"
"b775c7798d4ba9ff38384f26961b8c508ebdff72";"F";"e77a50d99b01748280a014d619acd56ed5ed638f";0;"CDI";35;6301,75;34;0;0;"e457f13b2cf6244878be679f6846a5d8453015f8";"Consultant";0;39;"2024-12-31";"50 et+";"05-09";"Tps Complet";100;2142,5950000000003;8444,345000000001;101332,14000000001;101332,14000000001;"100KE-120KE"
"53252d09d90a045c3c1c35bb454b506eb2aa3acb";"F";"efe8b9bbe117a561f05d257a22d43d72022baaad";0;"CDI";35;6212,2667;5;1;0;"31918ec11813e2a958c673c0624094b8c07c76a0";"Commercial";0;3;"2024-12-31";"40-49";"-de 5";"Tps Complet";100;310,613335;6522,880035;78274,56042;78274,56042;"60KE-80KE"
"49aa7874ce9b6ca4bb2c0d70443ef0ef7a9931d4";"H";"b72a59f4e2c05785e9c9792a251d24e933b36bbe";0;"CDI";35;6195,5833;23;0;1;"1ab498582a5ef01af861efed03deeefea5024d50";"Commercial";0;56;"2024-12-31";"40-49";"10-14";"Tps Complet";100;1424,984159;7620,567459;91446,809508;91446,809508;"80KE-100KE"
"81135ded1c95f236d187e410dc1d3720bc339ef4";"H";"77570f8a27f140c97d329ea68665ddf8bbd42e14";0;"CDI";24;6178,64;17;0;0;"1dadebb58d2197252e0bfecfa198f567f875083a";"Informatique";0;57;"2024-12-31";"40-49";"20-25";"Tps Partiel";69;1050,3688000000002;7229,0088000000005;86748,10560000001;126507,65400000001;"120KE-140KE"
"ef3f467f4e2a239a966faaf9e6c7561dba5b1195";"H";"639e313966993a3e754e209f608a52cc5cb95db4";0;"CDI";35;6175,8667;38;0;0;"e457f13b2cf6244878be679f6846a5d8453015f8";"RH";0;29;"2024-12-31";"-de 30";"05-09";"Tps Complet";100;2346,829346;8522,696046;102272,352552;102272,352552;"100KE-120KE"
"e0e6293316a6eb460654ed9608c04b42d02fcd24";"F";"d180c3d13cb6a5c5c3c5eaf08ba4a7c26167cdac";0;"CDI";35;6163,7333;16;1;1;"a0988572269bbd6e4d362319e930c99f4547f6c6";"Commercial";0;38;"2024-12-31";"40-49";"20-25";"Tps Complet";100;986,197328;7149,930628;85799,167536;85799,167536;"80KE-100KE"
"087635bdb960884bafa03bd67e83bd9f19c947e4";"F";"5aecde42f0f55c09fc2a04bb99d79974f129b1a2";0;"CDI";35;6127,3333;0;1;1;"88fa002e88e316ecf07c85d241f1a23ccd54810d";"Compta Finances";0;94;"2024-12-31";"40-49";"10-14";"Tps Complet";100;0;6127,3333;73527,99960000001;73527,99960000001;"60KE-80KE"
"16bdfcd0eb79577a78fc1535b555190873237d98";"H";"46c2b4f73cfc047f94142525bf9a0b4dde465511";0;"CDI";35;6121,2667;32;0;0;"020ffe2e7ce5023a6eb4bf3d5fd562fa9026248c";"Commercial";1;7;"2024-12-31";"30-39";"20-25";"Tps Complet";100;1958,805344;8080,0720440000005;96960,864528;96960,864528;"80KE-100KE"
"10fd7797227c6cb9144a44918135a192686876d8";"H";"9e58614f0954df5a529002574a53b7e47b76e87f";0;"CDI";35;6043,9167;3;1;0;"a22f3d8e5b3620c7b6fd32ca331a37db20a9d7d5";"Consultant";0;36;"2024-12-31";"40-49";"15-19";"Tps Complet";100;181,317501;6225,234200999999;74702,81041199999;74702,81041199999;"60KE-80KE"
"f10b8eb8592abe99b4982cfb656f94121fc84181";"H";"ca94468d2ad9384265924b27a6df6c5a5dbba89c";0;"CDI";35;6031,7833;39;1;0;"45348d1ebdf871829f65643cb9a2f257d8155241";"Commercial";1;74;"2024-12-31";"40-49";"15-19";"Tps Complet";100;2352,3954870000002;8384,178787;100610,14544400001;100610,14544400001;"100KE-120KE"
"fe8f8a75ed8498a13256ad53aac3ecc203aef2bc";"H";"87aec1059b929df345803ceafe9aee38cc4dc6e1";0;"CDI";35;6002,9667;2;1;0;"b7d25e8205fde4948cb47ab52db7684d883c17ca";"Marketing";1;70;"2024-12-31";"40-49";"20-25";"Tps Complet";100;120,059334;6123,0260339999995;73476,312408;73476,312408;"60KE-80KE"
"5ea3111f10903561c21248bcfbf68eec81676c30";"H";"46427f46c4b1dcb90a90af728aa4202a809ebda8";0;"CDI";35;5984,7667;6;0;0;"34f2db15d39e2958aa1de593ba5d0784e2e60469";"Commercial";0;17;"2024-12-31";"40-49";"20-25";"Tps Complet";100;359,086002;6343,852702;76126,232424;76126,232424;"60KE-80KE"
"78259fd18fb013b9e22b4cb5b18df02a23f31077";"F";"ff39367c48820241daf9dd8a631514995f3faf59";0;"CDI";24;5951,92;32;1;0;"75aa23f731a1b4429847582dd5bf90b10185b8f1";"Marketing";0;1;"2024-12-31";"50 et+";"05-09";"Tps Partiel";69;1904,6144000000002;7856,5344000000005;94278,4128;137489,352;"120KE-140KE"
"6f98a145540461f45a90e80ee95fd99254fcc84c";"H";"dee9bf595961f052cc6f33a0abd921986bff8937";0;"CDI";35;5949,8833;17;1;0;"b10c39d7401df4ec53e03b3227eb4791bb4b3eae";"Commercial";0;41;"2024-12-31";"30-39";"15-19";"Tps Complet";100;1011,4801610000002;6961,363461000001;83536,36153200001;83536,36153200001;"80KE-100KE"
"f6861aa3224a856415da4e933fc0f861881b14c3";"H";"f1d738ce6269fa1d42ac3006d559edc130963d1e";0;"CDI";35;5930,1667;33;0;0;"9ea990cdc04de03985119ec4c7b120cccd122e1d";"Marketing";0;37;"2024-12-31";"40-49";"05-09";"Tps Complet";100;1956,955011;7887,121711;94645,460532;94645,460532;"80KE-100KE"
"cc1d496193ebdb3e46903f19f71819c92a16b6f7";"F";"23e0bf9eda2d925cf2a1bd83baa47ac763f23a2d";0;"CDI";24;5895,76;23;1;0;"eb8de8ea542851fa5192ecfcd1d263b842334b6f";"Commercial";0;15;"2024-12-31";"50 et+";"20-25";"Tps Partiel";69;1356,0248000000001;7251,7848;87021,4176;126906,234;"120KE-140KE"
"979775c97c4152ea1c84ea0404815f5309ccd7a1";"H";"13b67237a8af195d7467b7b341b526e349bafbc2";0;"CDI";35;5810,35;36;1;0;"77526ddfb1469f41739fcab554059141c36d9329";"Consultant";0;94;"2024-12-31";"30-39";"05-09";"Tps Complet";100;2091,726;7902,076000000001;94824,91200000001;94824,91200000001;"80KE-100KE"
"6031ae190446c5cef95bba871226d611e2eb5193";"H";"87fc2e2c3731de8c844348e73d4b3c4f4bcc406f";0;"CDI";35;5805,8;37;0;0;"813eb0113a2a5b9f5219e1d0563a0b2af5fed4d6";"Commercial";0;15;"2024-12-31";"30-39";"20-25";"Tps Complet";100;2148,146;7953,946;95447,352;95447,352;"80KE-100KE"
"f5ed1c1834f66d2435f16a5f3bef0d50e72565dd";"H";"b5bea855cb454b2e5e7bad0182032ac84fb2ca42";0;"CDI";35;5749,6833;17;0;0;"ce12d708cfaad579c666e6de351bfbcff5c1e9a3";"Commercial";0;19;"2024-12-31";"50 et+";"10-14";"Tps Complet";100;977,446161;6727,1294609999995;80725,55353199999;80725,55353199999;"80KE-100KE"
"db1aef64eed26932a556f6d2ac480b5381868862";"F";"af55f65597fd9539312a191bf3f246ad5f1794c5";0;"CDI";35;5739,0667;6;1;1;"a923613506d4a5c43a951bfd70a934a158ad5760";"Consultant";0;51;"2024-12-31";"50 et+";"20-25";"Tps Complet";100;344,344002;6083,410702;73000,928424;73000,928424;"60KE-80KE"
"09594914d4b95abb221bc3fe402140a0150fe54c";"H";"a6df6cfad1eae22d15c5ff45392d4a698689714e";0;"CDI";24;5724,16;15;1;0;"c1a222f7fa7837302c41a183c37a9ca439110030";"Compta Finances";0;100;"2024-12-31";"30-39";"15-19";"Tps Partiel";69;858,6239999999999;6582,784;78993,408;115198,71999999999;"100KE-120KE"
"5d4f1ec26ce64d39a496445494ae7c89659f0378";"F";"b8625b09de216d4e735aad3f2e4f9752b7cca5fb";0;"CDI";35;5585,8833;17;1;0;"f1c566704f3bcffa1a5a97379b82d1be471f1335";"Consultant";0;50;"2024-12-31";"-de 30";"15-19";"Tps Complet";100;949,6001610000002;6535,483461000001;78425,80153200001;78425,80153200001;"60KE-80KE"
"52d5544ecf63e81ff66bf3b2ecd3790b6040bc97";"F";"c47e26c2450029efc5e2f851ebd2bc854ae49716";0;"CDI";35;5581,3333;20;1;1;"a0988572269bbd6e4d362319e930c99f4547f6c6";"Commercial";1;86;"2024-12-31";"30-39";"20-25";"Tps Complet";100;1116,26666;6697,5999600000005;80371,19952000001;80371,19952000001;"80KE-100KE"
"449ddc073fa99f5571044194ca5fc329c73c1534";"F";"e652411a62abaecdb8f0f3d0b449d2f2681bcaac";0;"CDI";35;5522,1833;9;1;0;"9ea990cdc04de03985119ec4c7b120cccd122e1d";"RH";0;7;"2024-12-31";"50 et+";"05-09";"Tps Complet";100;496,996497;6019,179797;72230,157564;72230,157564;"60KE-80KE"
"c6234e692db23634b4fddbaaad784b7cb6f9b703";"H";"d4b93919fd9e26493d53d5b0f96c4ec249cdcd3a";0;"CDI";35;5517,6333;23;1;1;"1dadebb58d2197252e0bfecfa198f567f875083a";"Marketing";0;81;"2024-12-31";"40-49";"20-25";"Tps Complet";100;1269,055659;6786,688959000001;81440,26750800002;81440,26750800002;"80KE-100KE"
"95ecfcff87a1a8f9bb50cdc8a0e7c8bb0ef86f54";"H";"1cf773f315a59b50ac7f44dde307bc7e6c394c5d";0;"CDI";35;5464,55;34;0;0;"1287384bc5ef3ab84a36a5ef1d888df2763567f4";"Commercial";0;47;"2024-12-31";"40-49";"10-14";"Tps Complet";100;1857,9470000000001;7322,497;87869,964;87869,964;"80KE-100KE"
"4f4e37db20e840953fd73784ba31e5f6834a12de";"H";"a5942e69dcaeb6ec8690efed66789849eb57c643";0;"CDI";24;5462,08;39;0;0;"5d8b45c5920a4ae6b8956c42dcd24c7e655d0317";"Marketing";0;25;"2024-12-31";"30-39";"05-09";"Tps Partiel";69;2130,2112;7592,2912;91107,4944;132865,096;"120KE-140KE"
"f4dbc461590e8552902cedac8d899ac0b724eded";"H";"b94c509e8f5facbc35b04f000b147bb5a96d0970";0;"CDI";35;5455,45;7;0;0;"b2cc37fd75c7d64c337be8287efb964bab2565be";"Consultant";0;8;"2024-12-31";"50 et+";"15-19";"Tps Complet";100;381,8815;5837,3315;70047,978;70047,978;"60KE-80KE"
"6fe4efa2c1f298f17dd92e94ce40ec76d526bc12";"H";"cf4d68186354c3735d9220c10f3ef484acd96cfc";0;"CDI";24;5448,56;30;0;0;"f96c51c3d98f021d42ee8c458ed421add6b4adde";"Consultant";0;51;"2024-12-31";"50 et+";"05-09";"Tps Partiel";69;1634,568;7083,128000000001;84997,53600000001;123954,74;"120KE-140KE"
"b4943b88e6152f586fdeb667752e9c5ec8ccd72a";"F";"e324a02797d841683ff6078c657315b2214c9e0f";0;"CDI";35;5388,7167;30;1;0;"532cb5b70a3f71ce180c165205647e8909d4e8a0";"Consultant";0;51;"2024-12-31";"40-49";"05-09";"Tps Complet";100;1616,61501;7005,33171;84063,98052000001;84063,98052000001;"80KE-100KE"
"d96dd7ca11a7d86b87df0cadbaa0b8bd9f6113b3";"H";"f6929a99b046a2d39f9db632fdc53aab3806889f";0;"CDI";35;5359,9;4;1;0;"f1c566704f3bcffa1a5a97379b82d1be471f1335";"RH";0;80;"2024-12-31";"50 et+";"15-19";"Tps Complet";100;214,396;5574,295999999999;66891,552;66891,552;"60KE-80KE"
"4def7a00c764aeb9de1858cd0c27737a6b4a84e5";"F";"7a3470bd87e3f145b89c7959a3b42c636775e64e";0;"CDI";35;5293,1667;39;0;0;"c1a222f7fa7837302c41a183c37a9ca439110030";"RH";0;30;"2024-12-31";"50 et+";"15-19";"Tps Complet";100;2064,335013;7357,501713;88290,020556;88290,020556;"80KE-100KE"
"01f2276b1a19864b0b78ed37faa6234b1da9456d";"H";"013ab9034d56f659159c19d52ef54e3fbd6fe4ab";0;"CDI";35;5212,7833;11;0;0;"3a20090f6629e82dc86182a58926523409ffdf49";"Informatique";0;32;"2024-12-31";"50 et+";"-de 5";"Tps Complet";100;573,406163;5786,189463;69434,273556;69434,273556;"60KE-80KE"
"250739223342d2087e1c438294685819c6c24d35";"F";"9f0aeb64257e0dc2297a35a6a45eb052897c31c0";0;"CDI";35;5106,6167;10;0;0;"3b244ada0b8a9c95ab76a7711d3865040fd2f6a9";"RH";0;77;"2024-12-31";"40-49";"05-09";"Tps Complet";100;510,66166999999996;5617,27837;67407,34044;67407,34044;"60KE-80KE"
"aee53f507dd2f6ac26a28010041f8b707ce8d6c7";"H";"bbbd2415e70061ede2d093026ba392947902dfb9";0;"CDI";28;5097,2133;10;1;0;"e1f7a3a299f62225cba076fc6d3d6e677f303482";"Consultant";0;62;"2024-12-31";"40-49";"05-09";"Tps Partiel";80;509,7213300000001;5606,934630000001;67283,21556000001;84104,01945000002;"80KE-100KE"
"3e556573fbf32d5ee1075811b025ee0fea0bc6eb";"F";"d8339d7089f31ccc7f2ad461c34dfd12e2f3490b";0;"CDI";35;5092,9667;11;1;0;"930e8b88830c61ff86b6e414b42dfa304520f47e";"Commercial";0;31;"2024-12-31";"40-49";"20-25";"Tps Complet";100;560,226337;5653,193037;67838,316444;67838,316444;"60KE-80KE"
"5d7e9c056a7b6062ffd12bceb97ab1f856411da4";"F";"40b14628e0c437693b68de368558153dee663d74";0;"CDI";35;5076,2833;33;0;0;"83883f9a9f04a04af0c790df93d414e14826cfb7";"RH";0;20;"2024-12-31";"50 et+";"-de 5";"Tps Complet";100;1675,173489;6751,456789;81017,481468;81017,481468;"80KE-100KE"
"29987d3a0d7ae4ff071dcef70a630b5daf0a6d7a";"F";"46a0498a822100a3a1b6107e15c2ed516710bdf7";0;"CDI";35;5067,1833;39;1;0;"325fee080befaf7dd0c82d3b84cd26ec19a4404a";"RH";0;55;"2024-12-31";"50 et+";"15-19";"Tps Complet";100;1976,201487;7043,384787;84520,617444;84520,617444;"80KE-100KE"
"c41988df6e47bda9b2e986ff092e5849e62ea6be";"F";"6140558a5862a93e7a9ce14c37fa6a9e5de973ae";1;"CDI";35;5056,5667;24;1;0;"b10c39d7401df4ec53e03b3227eb4791bb4b3eae";"RH";0;46;"2024-12-31";"30-39";"15-19";"Tps Complet";100;1213,576008;6270,142708;75241,71249600001;75241,71249600001;"60KE-80KE"
"ec00cd5178b7f76bee0011bfee0633cd2d57fcde";"H";"a5f1304e2d30885d230d7970c5d3a3409663f655";0;"CDI";35;5035,3333;24;0;0;"788235c7a7839ac7e834e0a5a9a15b95657a9271";"RH";0;95;"2024-12-31";"50 et+";"20-25";"Tps Complet";100;1208,479992;6243,813292000001;74925,75950400002;74925,75950400002;"60KE-80KE"
"97522680526e970b2e2c0872bcfebf468aca955e";"H";"7171500a3d7937f1c2a3f736ca8e8220daf36f99";0;"CDI";35;4988,3167;8;0;0;"e10a56ab25fd394c23841666e3fd1757ff59fc8a";"Compta Finances";0;52;"2024-12-31";"40-49";"20-25";"Tps Complet";100;399,06533600000006;5387,382036;64648,584432;64648,584432;"60KE-80KE"
"1898f41b5a8afae57e5d958fec23ce8680922fb2";"F";"ab7415def1cb2d4362aaf959fb68ba35e728ed8d";0;"CDI";24;4974,32;32;0;0;"d2e0ee3f47d7088a81453cfcc16c938163d7e321";"Commercial";1;66;"2024-12-31";"50 et+";"10-14";"Tps Partiel";69;1591,7824;6566,1024;78793,2288;114906,79199999999;"100KE-120KE"
"2128f3824eef2f842dc023f5743ddf3390f6d848";"F";"356dad966b2791b4b07286dc9d6be46a646955cf";0;"CDI";24;4882,8;17;1;0;"89a70c9e9a51579a7afc940154fda92cb9e34041";"Commercial";0;1;"2024-12-31";"50 et+";"05-09";"Tps Partiel";69;830,0760000000001;5712,876;68554,512;99975,33;"80KE-100KE"
"16ec34162145b8d383f6ff79aa6753bde7b0fc69";"F";"71583c05fc830a65bbed2b728921b46e552cefa2";0;"CDI";24;4851,6;14;0;0;"e6eb2da7775e590fb106253981c23cb2d395ce60";"RH";0;11;"2024-12-31";"30-39";"20-25";"Tps Partiel";69;679,2240000000002;5530,8240000000005;66369,888;96789,42;"80KE-100KE"
"e6eacec6fc7d3b20bb7249674251e2aa80b6494f";"H";"e1dc386f9e44e07ba52021e1f903293240b5e8a7";0;"CDI";24;4795,44;19;0;1;"a2246273db175b4d951c8ae09a9b87d55b422463";"Consultant";0;33;"2024-12-31";"30-39";"05-09";"Tps Partiel";69;911,1335999999999;5706,5736;68478,8832;99865,03799999999;"80KE-100KE"
"ed5dabaa65803b5c6db31df304550148c372a992";"F";"62e67243c7141ad51569a609775ca0c4bf9e2b58";0;"CDI";35;4763,85;7;1;0;"78aef53da0b8d7a80656c80aa35ad6d410b7f068";"Marketing";0;73;"2024-12-31";"30-39";"10-14";"Tps Complet";100;333,46950000000004;5097,3195000000005;61167,834;61167,834;"60KE-80KE"
"8129186baa489bf1d4a8ee2862dcb0508199c698";"F";"11d09d306d1783e1e599e2ec71e3d981fb983098";0;"CDI";35;4712,2833;26;1;0;"4fde6b87a266eece4b77ee2df16db81507c218b0";"Consultant";0;46;"2024-12-31";"40-49";"10-14";"Tps Complet";100;1225,1936580000001;5937,476958;71249,723496;71249,723496;"60KE-80KE"
"8fdeb9125126fbc9656038ed2e21f55688df6412";"F";"f38aac1975cdfd1545c111fd674fdb7dc97b36e7";0;"CDI";35;4663,75;5;0;0;"82001b1c8e9e3e9748ca60f1a70f70af10cf499a";"Informatique";1;32;"2024-12-31";"50 et+";"20-25";"Tps Complet";100;233,1875;4896,9375;58763,25;58763,25;"40KE-60KE"
