Code Domaine,Domaine,Code zone (ISO3),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Édition,Unité,Valeur,Symbole,Description du Symbole
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SLE","Sierra Leone","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","5.2","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SGP","Singapour","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SGP","Singapour","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SXM","Sint Maarten (partie néerlandaise)","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","","","",""
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SXM","Sint Maarten (partie néerlandaise)","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","","","",""
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SVK","Slovaquie","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","17.7","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SVK","Slovaquie","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SVN","Slovénie","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","1.4","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SVN","Slovénie","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","<0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SOM","Somalie","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SOM","Somalie","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SDN","Soudan","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","33.7","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SDN","Soudan","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","16.6","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SSD","Soudan du Sud","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SSD","Soudan du Sud","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","LKA","Sri Lanka","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","41.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","LKA","Sri Lanka","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","9.4","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SWE","Suède","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","3.6","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SWE","Suède","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","0.4","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","CHE","Suisse","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","1.2","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","CHE","Suisse","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","0.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SUR","Suriname","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","25.5","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","SUR","Suriname","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","0.2","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TJK","Tadjikistan","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","28.6","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TJK","Tadjikistan","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","2.9","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TCD","Tchad","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","60.8","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TCD","Tchad","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","11.2","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","CZE","Tchéquie","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","4.2","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","CZE","Tchéquie","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","0.4","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","THA","Thaïlande","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","16.4","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","THA","Thaïlande","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","11.7","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TLS","Timor-Leste","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TLS","Timor-Leste","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TGO","Togo","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","54.6","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TGO","Togo","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","5","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TKL","Tokélaou","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TKL","Tokélaou","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TON","Tonga","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TON","Tonga","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TTO","Trinité-et-Tobago","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","39.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TTO","Trinité-et-Tobago","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","0.6","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TUN","Tunisie","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","7.3","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TUN","Tunisie","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","0.9","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TKM","Turkménistan","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TKM","Turkménistan","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TUR","Türkiye","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","6.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TUR","Türkiye","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","5.3","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TUV","Tuvalu","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","TUV","Tuvalu","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","UKR","Ukraine","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","UKR","Ukraine","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","URY","Uruguay","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","36.1","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","URY","Uruguay","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","1.2","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","VUT","Vanuatu","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","VUT","Vanuatu","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","VEN","Venezuela (République bolivarienne du)","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","VEN","Venezuela (République bolivarienne du)","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","VNM","Viet Nam","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","9.4","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","VNM","Viet Nam","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","9.4","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","YEM","Yémen","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","YEM","Yémen","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","O","Valeur manquante"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","ZMB","Zambie","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","81.7","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","ZMB","Zambie","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","16.5","E","Valeur estimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","ZWE","Zimbabwe","6121","Valeur","7005","Prevalence of unaffordability (PUA), percent","2022","2022","Décembre 2024 (Mise à jour)","%","","Q","Valeur manquante; supprimée"
"CAHD","Coût et abordabilité d’une alimentation saine
 (CoAHD)","ZWE","Zimbabwe","6132","Valeur","7006","Number of people unable to afford a healthy diet (NUA), million","2022","2022","Décembre 2024 (Mise à jour)","millions de No","","Q","Valeur manquante; supprimée"
