STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,37.1428565979004,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,72.8571395874023,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,98.0952377319336,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,61.9047622680664,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,97.6190490722656,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,34.2857131958008,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MCO,Monaco,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,94.7619018554688,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDA,Moldova,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,34.761905670166,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,35.238094329834,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDV,Maldives,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,60.9523811340332,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,23.8095245361328,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MHL,Marshall Islands,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,73.8095245361328,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MKD,North Macedonia,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,32.8571434020996,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLI,Mali,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,8.5714282989502,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,89.0476226806641,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,18.5714282989502,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,55.7142868041992,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNG,Mongolia,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,72.3809509277344,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,12.8571424484253,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,20.4761905670166,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MTQ,Martinique,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,82.8571395874023,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,86.6666641235352,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MWI,Malawi,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,41.9047622680664,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MYS,Malaysia,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,49.523811340332,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAM,Namibia,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,70.0,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NER,Niger,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,11.9047622680664,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NGA,Nigeria,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,6.1904764175415,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIC,Nicaragua,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,43.8095245361328,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NIU,Niue,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NLD,Netherlands,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,77.6190490722656,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,92.3809509277344,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NPL,Nepal,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,17.1428565979004,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NRU,Nauru,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,90.0,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NZL,New Zealand,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,99.523811340332,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OMN,Oman,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,71.9047622680664,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,1.42857146263123,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,59.523811340332,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,38.0952377319336,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,9.5238094329834,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,74.7619018554688,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,26.1904754638672,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,63.3333320617676,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRI,Puerto Rico,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,69.523811340332,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRK,"Korea, Dem. People's Rep.",WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,21.9047622680664,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,79.523811340332,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,50.9523811340332,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSE,West Bank and Gaza,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,5.2380952835083,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,76.6666641235352,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,REU,Reunion,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,56.6666679382324,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,55.238094329834,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,15.2380952835083,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RWA,Rwanda,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,44.761905670166,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,28.0952377319336,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SDN,Sudan,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,2.85714292526245,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,37.6190490722656,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,99.0476226806641,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLB,Solomon Islands,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,62.8571434020996,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,39.523811340332,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,WB_WGI_PV_PER_RNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PER_RANK,Percentile Rank,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,43.3333320617676,WB_WGI,Worldwide Governance Indicators (WGI),0,Units,NUMBER,Number (real number),A,Normal value,PU,Public
