STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,2.083646,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.36842,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,3.3,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,3.130318,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,3.281587,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.995915,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,2.944444,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,2.631198,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.78947,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,2.4,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,1.97076,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,2.322611,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.227937,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,2.203361,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,1.914773,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.0,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,2.5,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,2.547013,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,2.445662,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.4553,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,2.409878,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,2.436434,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.47059,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,2.5,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,2.281358,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,2.623704,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.720363,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,2.729456,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,2.659867,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.57143,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,3.2,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,2.725952,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,2.550097,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,2.6,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,2.802083,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,2.567813,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.26087,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,3.5,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,3.208902,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,3.169237,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,3.083333,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,3.095321,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,2.983809,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,2.69231,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,3.6,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,3.247268,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2016,3.088148,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2014,3.372114,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2012,3.420244,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2010,3.166295,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2007,3.16,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2023,3.8,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_LPI_LP_LPI_INFR_XQ,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,SCORE_L1T5H,score (1=low to 5=high),WB_LPI_SCORE_OV,Score: Overall,_Z,Not Applicable,_Z,Not Applicable,2018,3.375,WB_LPI,Logistics Performance Index,0,Units,NUMBER,Number (real number),602,CCYY,A,Normal value,PU,Public
